"","X","Lokal","F.e5.ngst.e5.r","F.f6.delse.e5.r","ID","X.c5.lder","Redskap","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1159",1511,"BT",1990,1988,1990599,2,9,72,123,NA,NA,NA,NA,NA,NA,NA
"1160",1512,"BT",1990,1988,1990601,2,9,80,117,NA,NA,NA,NA,NA,NA,NA
"1161",1513,"BT",1990,1988,1990609,2,9,63,104,NA,NA,NA,NA,NA,NA,NA
"1162",1514,"BT",1990,1988,1990625,2,9,81,143,NA,NA,NA,NA,NA,NA,NA
"1163",1515,"BT",1990,1988,1990629,2,9,79,130,NA,NA,NA,NA,NA,NA,NA
"1164",1516,"BT",1990,1988,1990635,2,9,85,127,NA,NA,NA,NA,NA,NA,NA
"1165",1517,"BT",1990,1988,1990639,2,9,77,129,NA,NA,NA,NA,NA,NA,NA
"1166",1518,"BT",1990,1988,1990646,2,9,78,112,NA,NA,NA,NA,NA,NA,NA
"1167",1519,"BT",1990,1988,1990648,2,9,79,115,NA,NA,NA,NA,NA,NA,NA
"1168",1520,"BT",1990,1988,1990652,2,9,60,95,NA,NA,NA,NA,NA,NA,NA
"1169",1521,"BT",1990,1988,1990656,2,9,79,124,NA,NA,NA,NA,NA,NA,NA
"1170",1522,"BT",1990,1988,1990667,2,9,64,122,NA,NA,NA,NA,NA,NA,NA
"1171",1523,"BT",1990,1988,1990673,2,9,72,127,NA,NA,NA,NA,NA,NA,NA
"1172",1524,"BT",1990,1988,1990677,2,9,72,136,NA,NA,NA,NA,NA,NA,NA
"1173",1525,"BT",1990,1988,1990686,2,9,76,137,NA,NA,NA,NA,NA,NA,NA
"1174",1526,"BT",1990,1988,1990690,2,9,78,130,NA,NA,NA,NA,NA,NA,NA
"1175",1527,"BT",1990,1988,1990704,2,9,74,133,NA,NA,NA,NA,NA,NA,NA
"1176",1528,"BT",1990,1988,1990711,2,9,71,135,NA,NA,NA,NA,NA,NA,NA
"1177",1529,"BT",1990,1988,1990712,2,9,91,150,NA,NA,NA,NA,NA,NA,NA
"1178",1530,"BT",1990,1988,1990713,2,9,74,122,NA,NA,NA,NA,NA,NA,NA
"1179",1531,"BT",1990,1988,1990723,2,9,73,127,NA,NA,NA,NA,NA,NA,NA
"1180",1532,"BT",1990,1988,1990730,2,9,77,139,NA,NA,NA,NA,NA,NA,NA
"1181",1533,"BT",1990,1988,1990735,2,9,69,122,NA,NA,NA,NA,NA,NA,NA
"1182",1534,"BT",1990,1989,1990521,1,9,84,NA,NA,NA,NA,NA,NA,NA,NA
"1183",1535,"BT",1990,1989,1990529,1,9,90,NA,NA,NA,NA,NA,NA,NA,NA
"1184",1536,"BT",1990,1989,1990530,1,9,79,NA,NA,NA,NA,NA,NA,NA,NA
"1185",1537,"BT",1990,1989,1990531,1,9,80,NA,NA,NA,NA,NA,NA,NA,NA
"1186",1538,"BT",1990,1989,1990533,1,9,74,NA,NA,NA,NA,NA,NA,NA,NA
"1187",1539,"BT",1990,1989,1990539,1,9,94,NA,NA,NA,NA,NA,NA,NA,NA
"1188",1540,"BT",1990,1989,1990551,1,9,81,NA,NA,NA,NA,NA,NA,NA,NA
"1189",1541,"BT",1990,1989,1990555,1,9,79,NA,NA,NA,NA,NA,NA,NA,NA
"1190",1542,"BT",1990,1989,1990560,1,9,80,NA,NA,NA,NA,NA,NA,NA,NA
"1191",1543,"BT",1990,1989,1990586,1,9,89,NA,NA,NA,NA,NA,NA,NA,NA
"1192",1544,"BT",1990,1989,1990588,1,9,84,NA,NA,NA,NA,NA,NA,NA,NA
"1193",1545,"BT",1990,1989,1990597,1,9,80,NA,NA,NA,NA,NA,NA,NA,NA
"1194",1546,"BT",1990,1989,1990608,1,9,83,NA,NA,NA,NA,NA,NA,NA,NA
"1195",1547,"BT",1990,1989,1990644,1,9,82,NA,NA,NA,NA,NA,NA,NA,NA
"1196",1548,"BT",1990,1989,1990649,1,9,87,NA,NA,NA,NA,NA,NA,NA,NA
"1197",1549,"BT",1990,1989,1990666,1,9,83,NA,NA,NA,NA,NA,NA,NA,NA
"1198",1550,"BT",1990,1989,1990682,1,9,86,NA,NA,NA,NA,NA,NA,NA,NA
"1199",1551,"BT",1990,1989,1990706,1,9,75,NA,NA,NA,NA,NA,NA,NA,NA
"1200",1552,"BT",1990,1989,1990721,1,9,80,NA,NA,NA,NA,NA,NA,NA,NA
"1201",4204,"FM",1980,1973,1980214,7,2,63,90,139,170,198,227,250,NA,NA
"1202",4205,"FM",1980,1975,1980213,5,2,64,113,141,166,189,NA,NA,NA,NA
"1203",4206,"FM",1980,1972,1980212,8,2,73,107,153,200,220,230,237,245,NA
"1204",4207,"FM",1980,1974,1980211,6,2,73,116,159,186,206,225,NA,NA,NA
"1205",4208,"FM",1980,1975,1980210,5,2,75,113,146,173,203,NA,NA,NA,NA
"1206",4209,"FM",1980,1975,1980209,5,2,70,107,135,154,179,NA,NA,NA,NA
"1207",4210,"FM",1980,1974,1980208,6,2,62,111,151,175,189,205,NA,NA,NA
"1208",4211,"FM",1980,1972,1980207,8,2,71,111,155,188,212,224,234,242,NA
"1209",4212,"FM",1980,1974,1980206,6,2,65,100,130,156,170,190,NA,NA,NA
"1210",4213,"FM",1980,1974,1980205,6,2,59,83,111,144,162,183,NA,NA,NA
"1211",4214,"FM",1980,1974,1980204,6,2,71,127,163,183,202,219,NA,NA,NA
"1212",4215,"FM",1980,1974,1980203,6,2,54,80,121,151,172,198,NA,NA,NA
"1213",4216,"FM",1980,1974,1980202,6,2,74,127,157,172,182,199,NA,NA,NA
"1214",4217,"FM",1980,1974,1980201,6,2,78,111,155,191,214,237,NA,NA,NA
"1215",4218,"FM",1980,1974,1980200,6,2,66,110,144,169,185,206,NA,NA,NA
"1216",4219,"FM",1980,1974,1980199,6,2,74,114,153,171,197,221,NA,NA,NA
"1217",4220,"FM",1980,1975,1980198,5,2,72,105,141,169,198,NA,NA,NA,NA
"1218",4221,"FM",1980,1974,1980197,6,2,65,123,161,173,189,200,NA,NA,NA
"1219",4222,"FM",1980,1973,1980196,7,2,65,103,135,169,185,193,202,NA,NA
"1220",4223,"FM",1980,1972,1980195,8,2,73,113,154,183,207,216,228,238,NA
"1221",4224,"FM",1980,1975,1980194,5,2,76,112,146,174,202,NA,NA,NA,NA
"1222",4225,"FM",1980,1974,1980193,6,2,74,135,161,176,186,205,NA,NA,NA
"1223",4226,"FM",1980,1975,1980192,5,2,69,98,130,150,170,NA,NA,NA,NA
"1224",4227,"FM",1980,1972,1980191,8,2,58,81,111,160,196,211,218,224,NA
"1225",4228,"FM",1980,1973,1980190,7,2,53,83,132,160,185,201,215,NA,NA
"1226",4229,"FM",1980,1973,1980189,7,2,72,117,168,195,211,221,233,NA,NA
"1227",4230,"FM",1980,1972,1980188,8,2,67,100,136,180,198,215,225,240,NA
"1228",4231,"FM",1980,1974,1980187,6,2,78,115,155,174,192,210,NA,NA,NA
"1229",4232,"FM",1980,1974,1980186,6,2,73,128,166,187,202,215,NA,NA,NA
"1230",4233,"FM",1980,1973,1980185,7,2,69,94,120,139,151,166,177,NA,NA
"1231",4234,"FM",1980,1975,1980184,5,2,75,107,161,192,200,NA,NA,NA,NA
"1232",4235,"FM",1980,1974,1980183,6,2,70,115,137,154,160,173,NA,NA,NA
"1233",4236,"FM",1980,1975,1980182,5,2,72,118,154,191,214,NA,NA,NA,NA
"1234",4237,"FM",1980,1972,1980181,8,2,75,116,160,193,203,218,236,247,NA
"1235",4238,"FM",1980,1973,1980180,7,2,63,97,147,183,194,204,217,NA,NA
"1236",4239,"FM",1980,1974,1980179,6,2,58,112,158,174,180,194,NA,NA,NA
"1237",4240,"FM",1980,1973,1980178,7,2,64,97,131,161,176,185,195,NA,NA
"1238",4241,"FM",1980,1974,1980177,6,2,71,121,167,197,220,246,NA,NA,NA
"1239",4242,"FM",1980,1972,1980176,8,2,67,107,133,150,188,206,214,221,NA
"1240",4243,"FM",1980,1972,1980175,8,2,72,104,144,177,201,210,217,225,NA
"1241",4244,"FM",1980,1972,1980174,8,2,57,115,157,200,222,230,237,247,NA
"1242",4245,"FM",1980,1975,1980173,5,2,76,129,162,190,220,NA,NA,NA,NA
"1243",4246,"FM",1980,1972,1980172,8,2,70,112,152,193,206,219,225,233,NA
"1244",4247,"FM",1980,1974,1980171,6,2,55,94,133,150,165,169,NA,NA,NA
"1245",4248,"FM",1980,1974,1980170,6,2,78,109,149,190,205,216,NA,NA,NA
"1246",4249,"FM",1980,1972,1980169,8,2,73,103,140,176,202,216,228,238,NA
"1247",4250,"FM",1980,1974,1980168,6,2,71,123,153,176,194,217,NA,NA,NA
"1248",4251,"FM",1980,1974,1980167,6,2,62,97,139,168,184,210,NA,NA,NA
"1249",4252,"FM",1980,1974,1980166,6,2,75,119,152,176,196,212,NA,NA,NA
"1250",4253,"FM",1980,1974,1980165,6,2,61,94,138,164,181,206,NA,NA,NA
"1251",4254,"FM",1980,1974,1980164,6,2,76,113,149,179,197,222,NA,NA,NA
"1252",4255,"FM",1980,1975,1980163,5,2,75,128,165,207,242,NA,NA,NA,NA
"1253",4256,"FM",1980,1973,1980162,7,2,68,89,122,166,193,212,231,NA,NA
"1254",4257,"FM",1980,1974,1980161,6,2,72,130,164,189,203,213,NA,NA,NA
"1255",4258,"FM",1980,1974,1980160,6,2,60,91,122,142,156,180,NA,NA,NA
"1256",4259,"FM",1980,1972,1980159,8,2,70,91,118,171,222,252,266,282,NA
"1257",4260,"FM",1980,1974,1980158,6,2,74,130,167,187,198,213,NA,NA,NA
"1258",4261,"FM",1980,1974,1980157,6,2,80,128,165,192,206,224,NA,NA,NA
"1259",4262,"FM",1980,1974,1980156,6,2,69,125,150,180,201,215,NA,NA,NA
"1260",4263,"FM",1980,1974,1980155,6,2,61,92,147,184,219,234,NA,NA,NA
"1261",4264,"FM",1980,1973,1980154,7,2,58,82,111,157,184,205,237,NA,NA
"1262",4265,"FM",1980,1972,1980153,8,2,67,90,123,158,175,194,209,219,NA
"1263",4266,"FM",1980,1974,1980152,6,2,73,110,147,194,218,240,NA,NA,NA
"1264",4267,"FM",1980,1974,1980151,6,2,74,114,146,167,180,191,NA,NA,NA
"1265",4268,"FM",1980,1973,1980150,7,2,69,107,156,189,209,220,234,NA,NA
"1266",4269,"FM",1980,1975,1980149,5,2,71,119,155,181,204,NA,NA,NA,NA
"1267",4270,"FM",1980,1972,1980148,8,2,73,113,155,190,213,228,242,252,NA
"1268",4271,"FM",1980,1974,1980147,6,2,64,128,170,199,210,225,NA,NA,NA
"1269",4272,"FM",1980,1972,1980146,8,2,72,112,144,167,185,194,198,208,NA
"1270",4273,"FM",1980,1974,1980145,6,2,64,90,119,159,202,226,NA,NA,NA
"1271",4274,"FM",1980,1974,1980144,6,2,61,84,134,163,187,215,NA,NA,NA
"1272",4275,"FM",1980,1974,1980143,6,2,60,94,133,161,181,200,NA,NA,NA
"1273",4276,"FM",1980,1973,1980142,7,2,72,113,155,176,193,208,222,NA,NA
"1274",4277,"FM",1980,1974,1980140,6,2,78,124,165,197,218,234,NA,NA,NA
"1275",4278,"FM",1980,1974,1980139,6,2,70,111,150,187,209,224,NA,NA,NA
"1276",4279,"FM",1980,1974,1980138,6,2,70,125,164,185,203,215,NA,NA,NA
"1277",4280,"FM",1980,1974,1980137,6,2,77,131,169,198,216,233,NA,NA,NA
"1278",4281,"FM",1980,1972,1980136,8,2,64,100,131,157,169,185,200,220,NA
"1279",4282,"FM",1980,1974,1980135,6,2,58,92,134,160,182,206,NA,NA,NA
"1280",4283,"FM",1980,1974,1980134,6,2,76,125,170,193,213,227,NA,NA,NA
"1281",4284,"FM",1980,1974,1980133,6,2,77,126,156,174,183,197,NA,NA,NA
"1282",4285,"FM",1980,1974,1980131,6,2,77,122,160,185,196,212,NA,NA,NA
"1283",4286,"FM",1980,1972,1980130,8,2,59,93,143,178,206,221,240,250,NA
"1284",4287,"FM",1980,1974,1980129,6,2,62,97,155,188,219,243,NA,NA,NA
"1285",4288,"FM",1980,1974,1980128,6,2,72,127,151,174,189,205,NA,NA,NA
"1286",4289,"FM",1980,1974,1980127,6,2,78,112,155,178,189,209,NA,NA,NA
"1287",4290,"FM",1980,1974,1980125,6,2,71,128,165,191,205,221,NA,NA,NA
"1288",4291,"FM",1980,1974,1980124,6,2,73,123,160,189,208,227,NA,NA,NA
"1289",4292,"FM",1980,1975,1980123,5,2,74,104,135,157,189,NA,NA,NA,NA
"1290",4293,"FM",1980,1974,1980122,6,2,58,88,116,161,177,197,NA,NA,NA
"1291",4294,"FM",1980,1975,1980121,5,2,75,112,142,172,195,NA,NA,NA,NA
"1292",4295,"FM",1980,1974,1980120,6,2,70,101,133,155,167,174,NA,NA,NA
"1293",4296,"FM",1980,1974,1980119,6,2,58,84,119,147,168,192,NA,NA,NA
"1294",4297,"FM",1980,1974,1980118,6,2,73,122,167,193,218,231,NA,NA,NA
"1295",4298,"FM",1980,1972,1980117,8,2,59,85,124,159,184,202,208,220,NA
"1296",4299,"FM",1980,1974,1980116,6,2,76,114,149,173,194,211,NA,NA,NA
"1297",4300,"FM",1980,1975,1980115,5,2,71,99,127,152,176,NA,NA,NA,NA
"1298",4301,"FM",1980,1972,1980114,8,2,78,115,154,190,216,227,234,242,NA
"1299",4302,"FM",1980,1974,1980113,6,2,70,133,175,201,222,240,NA,NA,NA
"1300",4303,"FM",1980,1972,1980112,8,2,65,98,136,175,204,230,238,246,NA
"1301",4304,"FM",1980,1973,1980111,7,2,71,100,134,162,196,218,234,NA,NA
"1302",4305,"FM",1980,1972,1980110,8,2,78,127,168,201,218,233,244,247,NA
"1303",4306,"FM",1980,1974,1980109,6,2,63,95,128,158,178,196,NA,NA,NA
"1304",4307,"FM",1980,1974,1980108,6,2,76,131,172,203,221,234,NA,NA,NA
"1305",4308,"FM",1980,1973,1980107,7,2,55,90,114,165,191,218,232,NA,NA
"1306",4309,"FM",1980,1974,1980106,6,2,69,119,153,179,200,223,NA,NA,NA
"1307",4310,"FM",1980,1974,1980105,6,2,78,129,162,179,198,217,NA,NA,NA
"1308",4311,"FM",1980,1973,1980104,7,2,60,87,131,158,180,190,213,NA,NA
"1309",4312,"FM",1980,1974,1980103,6,2,52,87,127,163,193,215,NA,NA,NA
"1310",4313,"FM",1980,1974,1980102,6,2,70,111,153,184,207,226,NA,NA,NA
"1311",4314,"FM",1980,1974,1980101,6,2,58,109,157,187,207,222,NA,NA,NA
"1312",4315,"FM",1980,1974,1980100,6,2,80,137,175,197,210,227,NA,NA,NA
"1313",5419,"FM",1980,1975,198099,5,2,72,109,138,155,188,NA,NA,NA,NA
"1314",5420,"FM",1980,1974,198098,6,2,70,111,162,207,228,245,NA,NA,NA
"1315",5421,"FM",1980,1974,198097,6,2,63,85,123,151,170,192,NA,NA,NA
"1316",5422,"FM",1980,1974,198096,6,2,65,108,136,163,182,207,NA,NA,NA
"1317",5423,"FM",1980,1974,198095,6,2,73,114,147,190,211,222,NA,NA,NA
"1318",5424,"FM",1980,1974,198094,6,2,66,107,156,184,201,222,NA,NA,NA
"1319",5425,"FM",1980,1972,198093,8,2,66,107,164,200,216,228,238,246,NA
"1320",5426,"FM",1980,1974,198092,6,2,67,102,131,163,186,209,NA,NA,NA
"1321",5427,"FM",1980,1974,198091,6,2,73,115,156,194,218,243,NA,NA,NA
"1322",5428,"FM",1980,1974,198090,6,2,68,117,156,183,202,221,NA,NA,NA
"1323",5429,"FM",1980,1974,198089,6,2,74,111,138,156,163,178,NA,NA,NA
"1324",5430,"FM",1980,1974,198088,6,2,68,113,148,173,189,201,NA,NA,NA
"1325",5431,"FM",1980,1973,198087,7,2,64,108,139,186,212,231,253,NA,NA
"1326",5432,"FM",1980,1974,198086,6,2,79,107,149,188,224,245,NA,NA,NA
"1327",5433,"FM",1980,1974,198085,6,2,70,115,160,190,215,244,NA,NA,NA
"1328",5434,"FM",1980,1973,198084,7,2,69,100,128,148,193,223,239,NA,NA
"1329",5435,"FM",1980,1974,198083,6,2,69,117,155,180,196,211,NA,NA,NA
"1330",5436,"FM",1980,1974,198082,6,2,68,112,147,175,190,207,NA,NA,NA
"1331",5437,"FM",1980,1974,198081,6,2,83,136,173,198,215,230,NA,NA,NA
"1332",5438,"FM",1980,1974,198080,6,2,61,96,122,152,169,183,NA,NA,NA
"1333",5439,"FM",1980,1973,198079,7,2,73,112,157,187,205,210,218,NA,NA
"1334",5440,"FM",1980,1975,198078,5,2,68,124,153,179,203,NA,NA,NA,NA
"1335",5441,"FM",1980,1974,198077,6,2,58,95,133,159,172,190,NA,NA,NA
"1336",5442,"FM",1980,1975,198076,5,2,63,99,134,153,178,NA,NA,NA,NA
"1337",5443,"FM",1980,1973,198075,7,2,76,105,151,190,216,224,234,NA,NA
"1338",5444,"FM",1980,1974,198074,6,2,65,122,166,195,214,228,NA,NA,NA
"1339",5445,"FM",1980,1974,198073,6,2,72,119,153,175,197,213,NA,NA,NA
"1340",5446,"FM",1980,1975,198072,5,2,79,120,153,176,188,NA,NA,NA,NA
"1341",5447,"FM",1980,1973,198071,7,2,73,115,158,184,204,218,232,NA,NA
"1342",5448,"FM",1980,1975,198070,5,2,75,118,151,172,195,NA,NA,NA,NA
"1343",5449,"FM",1980,1973,198069,7,2,63,94,129,151,164,172,184,NA,NA
"1344",5450,"FM",1980,1974,198068,6,2,70,112,146,179,190,206,NA,NA,NA
"1345",5451,"FM",1980,1974,198067,6,2,74,112,148,169,186,202,NA,NA,NA
"1346",5452,"FM",1980,1974,198066,6,2,70,147,186,213,220,232,NA,NA,NA
"1347",5453,"FM",1980,1974,198065,6,2,64,103,136,158,176,190,NA,NA,NA
"1348",5454,"FM",1980,1975,198064,5,2,68,112,153,191,222,NA,NA,NA,NA
"1349",5455,"FM",1980,1974,198063,6,2,63,105,141,160,183,206,NA,NA,NA
"1350",5456,"FM",1980,1975,198061,5,2,76,123,167,205,229,NA,NA,NA,NA
"1351",5457,"FM",1980,1976,198060,4,2,70,104,135,156,NA,NA,NA,NA,NA
"1352",5458,"FM",1980,1974,198059,6,2,76,111,149,173,188,204,NA,NA,NA
"1353",5459,"FM",1980,1974,198058,6,2,78,140,198,223,232,239,NA,NA,NA
"1354",5460,"FM",1980,1975,198057,5,2,73,116,174,213,248,NA,NA,NA,NA
"1355",5461,"FM",1980,1974,198056,6,2,73,106,143,167,183,199,NA,NA,NA
"1356",5462,"FM",1980,1973,198055,7,2,60,85,139,169,187,200,214,NA,NA
"1357",5463,"FM",1980,1974,198054,6,2,75,126,154,178,190,193,NA,NA,NA
"1358",5464,"FM",1980,1972,198053,8,2,87,137,173,210,228,238,247,261,NA
"1359",5465,"FM",1980,1974,198052,6,2,78,121,152,185,209,215,NA,NA,NA
"1360",5466,"FM",1980,1974,198051,6,2,78,122,153,177,194,211,NA,NA,NA
"1361",5467,"FM",1980,1973,198050,7,2,63,84,109,140,163,178,200,NA,NA
"1362",5468,"FM",1980,1974,198049,6,2,55,83,132,154,172,189,NA,NA,NA
"1363",5469,"FM",1980,1975,198048,5,2,67,96,139,158,181,NA,NA,NA,NA
"1364",5470,"FM",1980,1973,198047,7,2,68,88,128,161,186,206,222,NA,NA
"1365",5471,"FM",1980,1975,198046,5,2,81,126,162,186,200,NA,NA,NA,NA
"1366",5472,"FM",1980,1973,198045,7,2,72,102,124,147,172,193,203,NA,NA
"1367",5473,"FM",1980,1974,198044,6,2,72,110,145,177,194,219,NA,NA,NA
"1368",5474,"FM",1980,1973,198043,7,2,70,105,146,187,206,218,229,NA,NA
"1369",5475,"FM",1980,1974,198042,6,2,72,118,150,163,173,193,NA,NA,NA
"1370",5476,"FM",1980,1972,198041,8,2,64,104,140,169,186,201,212,224,NA
"1371",5477,"FM",1980,1972,198040,8,2,77,98,134,164,193,205,219,228,NA
"1372",5478,"FM",1980,1974,198039,6,2,67,123,154,179,195,210,NA,NA,NA
"1373",5479,"FM",1980,1974,198038,6,2,72,107,134,158,169,183,NA,NA,NA
"1374",5480,"FM",1980,1974,198037,6,2,74,115,150,174,189,203,NA,NA,NA
"1375",5481,"FM",1980,1974,198036,6,2,74,118,159,186,200,214,NA,NA,NA
"1376",5482,"FM",1980,1976,198035,4,2,69,109,157,210,NA,NA,NA,NA,NA
"1377",5483,"FM",1980,1974,198034,6,2,67,114,150,181,199,220,NA,NA,NA
"1378",5484,"FM",1980,1974,198033,6,2,71,126,157,180,198,209,NA,NA,NA
"1379",5485,"FM",1980,1973,198032,7,2,76,126,170,200,220,234,245,NA,NA
"1380",5486,"FM",1980,1974,198031,6,2,72,105,150,195,211,225,NA,NA,NA
"1381",5487,"FM",1980,1974,198030,6,2,65,111,145,164,176,193,NA,NA,NA
"1382",5488,"FM",1980,1975,198029,5,2,81,124,177,218,248,NA,NA,NA,NA
"1383",5489,"FM",1980,1974,198028,6,2,71,112,155,184,215,228,NA,NA,NA
"1384",5490,"FM",1980,1972,198027,8,2,66,99,143,195,217,234,244,255,NA
"1385",5491,"FM",1980,1974,198026,6,2,71,99,138,161,176,192,NA,NA,NA
"1386",5492,"FM",1980,1974,198025,6,2,67,123,148,181,206,238,NA,NA,NA
"1387",5493,"FM",1980,1974,198024,6,2,68,102,146,175,195,217,NA,NA,NA
"1388",5494,"FM",1980,1974,198023,6,2,68,111,140,159,177,190,NA,NA,NA
"1389",5495,"FM",1980,1974,198022,6,2,71,122,154,180,197,208,NA,NA,NA
"1390",5496,"FM",1980,1975,198021,5,2,69,122,165,192,203,NA,NA,NA,NA
"1391",5497,"FM",1980,1974,198020,6,2,71,128,160,186,207,225,NA,NA,NA
"1392",5498,"FM",1980,1974,198019,6,2,71,114,154,169,190,220,NA,NA,NA
"1393",5499,"FM",1980,1974,198018,6,2,74,117,161,185,198,217,NA,NA,NA
"1394",5500,"FM",1980,1972,198017,8,2,74,114,141,175,188,201,210,222,NA
"1395",5501,"FM",1980,1974,198016,6,2,76,119,168,203,226,245,NA,NA,NA
"1396",5502,"FM",1980,1972,198015,8,2,67,112,156,195,218,223,233,243,NA
"1397",5503,"FM",1980,1974,198014,6,2,73,130,175,205,217,235,NA,NA,NA
"1398",5504,"FM",1980,1974,198013,6,2,77,134,179,206,224,240,NA,NA,NA
"1399",5505,"FM",1980,1975,198012,5,2,74,109,145,169,199,NA,NA,NA,NA
"1400",5506,"FM",1980,1974,198011,6,2,72,109,154,179,203,221,NA,NA,NA
"1401",5507,"FM",1980,1974,198010,6,2,77,136,176,191,214,240,NA,NA,NA
"1402",5967,"FM",1980,1975,19809,5,2,73,108,144,177,210,NA,NA,NA,NA
"1403",5968,"FM",1980,1974,19808,6,2,74,110,142,162,179,191,NA,NA,NA
"1404",5969,"FM",1980,1974,19807,6,2,69,113,150,172,181,195,NA,NA,NA
"1405",5970,"FM",1980,1972,19806,8,2,53,87,125,155,190,213,224,238,NA
"1406",5971,"FM",1980,1974,19805,6,2,67,117,150,170,179,197,NA,NA,NA
"1407",5972,"FM",1980,1974,19804,6,2,76,126,158,181,194,203,NA,NA,NA
"1408",5973,"FM",1980,1974,19803,6,2,79,117,155,180,202,234,NA,NA,NA
"1409",5974,"FM",1980,1975,19802,5,2,69,110,150,184,206,NA,NA,NA,NA
"1410",5975,"FM",1980,1973,19801,7,2,74,112,146,187,206,221,242,NA,NA
"1411",9013,"FM",1990,1988,1990202,2,9,72,114,NA,NA,NA,NA,NA,NA,NA
"1412",9014,"FM",1990,1982,1990201,8,9,62,88,112,133,155,181,209,238,NA
"1413",9015,"FM",1990,1985,1990200,5,9,70,98,132,173,199,NA,NA,NA,NA
"1414",9016,"FM",1990,1988,1990199,2,9,56,95,NA,NA,NA,NA,NA,NA,NA
"1415",9017,"FM",1990,1986,1990198,4,9,60,85,126,162,NA,NA,NA,NA,NA
"1416",9018,"FM",1990,1988,1990197,2,9,74,124,NA,NA,NA,NA,NA,NA,NA
"1417",9019,"FM",1990,1988,1990196,2,9,65,106,NA,NA,NA,NA,NA,NA,NA
"1418",9020,"FM",1990,1988,1990194,2,9,64,108,NA,NA,NA,NA,NA,NA,NA
"1419",9021,"FM",1990,1987,1990193,3,9,66,116,162,NA,NA,NA,NA,NA,NA
"1420",9022,"FM",1990,1985,1990192,5,9,61,91,118,158,189,NA,NA,NA,NA
"1421",9023,"FM",1990,1987,1990191,3,9,66,106,149,NA,NA,NA,NA,NA,NA
"1422",9024,"FM",1990,1988,1990190,2,9,69,111,NA,NA,NA,NA,NA,NA,NA
"1423",9025,"FM",1990,1987,1990189,3,9,71,101,140,NA,NA,NA,NA,NA,NA
"1424",9026,"FM",1990,1986,1990188,4,9,73,106,143,181,NA,NA,NA,NA,NA
"1425",9027,"FM",1990,1986,1990187,4,9,66,94,138,171,NA,NA,NA,NA,NA
"1426",9028,"FM",1990,1988,1990186,2,9,53,95,NA,NA,NA,NA,NA,NA,NA
"1427",9029,"FM",1990,1987,1990185,3,9,68,104,151,NA,NA,NA,NA,NA,NA
"1428",9030,"FM",1990,1982,1990182,8,9,74,111,144,164,174,187,209,233,NA
"1429",9031,"FM",1990,1985,1990181,5,9,75,98,139,175,212,NA,NA,NA,NA
"1430",9032,"FM",1990,1986,1990180,4,9,58,107,155,203,NA,NA,NA,NA,NA
"1431",9033,"FM",1990,1985,1990179,5,9,71,92,131,180,217,NA,NA,NA,NA
"1432",9034,"FM",1990,1984,1990178,6,9,70,104,129,158,203,231,NA,NA,NA
"1433",9035,"FM",1990,1983,1990177,7,9,64,109,141,164,179,196,211,NA,NA
"1434",9036,"FM",1990,1988,1990176,2,9,77,115,NA,NA,NA,NA,NA,NA,NA
"1435",9037,"FM",1990,1988,1990175,2,9,67,106,NA,NA,NA,NA,NA,NA,NA
"1436",9038,"FM",1990,1988,1990174,2,9,73,105,NA,NA,NA,NA,NA,NA,NA
"1437",9039,"FM",1990,1987,1990173,3,9,67,100,142,NA,NA,NA,NA,NA,NA
"1438",9040,"FM",1990,1986,1990172,4,9,59,94,139,170,NA,NA,NA,NA,NA
"1439",9041,"FM",1990,1986,1990171,4,9,71,102,154,194,NA,NA,NA,NA,NA
"1440",9042,"FM",1990,1986,1990170,4,9,70,113,153,188,NA,NA,NA,NA,NA
"1441",9043,"FM",1990,1983,1990169,7,9,71,105,130,152,168,195,219,NA,NA
"1442",9044,"FM",1990,1987,1990168,3,9,49,78,123,NA,NA,NA,NA,NA,NA
"1443",9045,"FM",1990,1986,1990166,4,9,55,97,146,183,NA,NA,NA,NA,NA
"1444",9046,"FM",1990,1986,1990165,4,9,72,108,161,190,NA,NA,NA,NA,NA
"1445",9047,"FM",1990,1987,1990164,3,9,61,88,134,NA,NA,NA,NA,NA,NA
"1446",9048,"FM",1990,1988,1990163,2,9,59,113,NA,NA,NA,NA,NA,NA,NA
"1447",9049,"FM",1990,1987,1990162,3,9,63,95,147,NA,NA,NA,NA,NA,NA
"1448",9050,"FM",1990,1987,1990161,3,9,57,112,154,NA,NA,NA,NA,NA,NA
"1449",9051,"FM",1990,1986,1990160,4,9,58,93,140,177,NA,NA,NA,NA,NA
"1450",9052,"FM",1990,1985,1990159,5,9,66,101,129,175,203,NA,NA,NA,NA
"1451",9053,"FM",1990,1987,1990158,3,9,63,100,149,NA,NA,NA,NA,NA,NA
"1452",9054,"FM",1990,1987,1990157,3,9,63,92,138,NA,NA,NA,NA,NA,NA
"1453",9055,"FM",1990,1987,1990156,3,9,57,96,144,NA,NA,NA,NA,NA,NA
"1454",9056,"FM",1990,1986,1990155,4,9,54,92,148,185,NA,NA,NA,NA,NA
"1455",9057,"FM",1990,1986,1990153,4,9,52,81,129,164,NA,NA,NA,NA,NA
"1456",9058,"FM",1990,1988,1990152,2,9,59,92,NA,NA,NA,NA,NA,NA,NA
"1457",9059,"FM",1990,1988,1990151,2,9,79,117,NA,NA,NA,NA,NA,NA,NA
